train | step:     0 | train_loss: 33.92640 | lr: 6.0000e-06 | norm: 10.1893
train | step:   331 | train_loss: 16.24377 | lr: 5.1688e-04 | norm: 6.0902
train | step:   332 | train_loss: 16.34245 | lr: 5.1620e-04 | norm: 5.0001
train | step:   333 | train_loss: 16.35179 | lr: 5.1551e-04 | norm: 5.1586
train | step:   334 | train_loss: 16.05949 | lr: 5.1483e-04 | norm: 3.7403
train | step:   335 | train_loss: 16.14416 | lr: 5.1414e-04 | norm: 6.6079
train | step:   336 | train_loss: 16.26859 | lr: 5.1345e-04 | norm: 4.6944
train | step:   337 | train_loss: 16.31282 | lr: 5.1276e-04 | norm: 5.4628
train | step:   338 | train_loss: 16.43490 | lr: 5.1206e-04 | norm: 5.6755
train | step:   339 | train_loss: 15.93091 | lr: 5.1136e-04 | norm: 3.4826
train | step:   340 | train_loss: 16.22449 | lr: 5.1067e-04 | norm: 5.2928
train | step:   341 | train_loss: 16.23031 | lr: 5.0996e-04 | norm: 3.7562
train | step:   342 | train_loss: 15.99664 | lr: 5.0926e-04 | norm: 4.5504
train | step:   343 | train_loss: 16.07195 | lr: 5.0855e-04 | norm: 5.3837
train | step:   344 | train_loss: 15.95509 | lr: 5.0785e-04 | norm: 3.9341
train | step:   345 | train_loss: 16.19602 | lr: 5.0714e-04 | norm: 5.1735
train | step:   346 | train_loss: 16.18348 | lr: 5.0642e-04 | norm: 3.8907
train | step:   347 | train_loss: 16.20780 | lr: 5.0571e-04 | norm: 3.9439
train | step:   348 | train_loss: 16.15936 | lr: 5.0499e-04 | norm: 4.3784
train | step:   349 | train_loss: 16.39861 | lr: 5.0427e-04 | norm: 3.2734
train | step:   350 | train_loss: 16.04323 | lr: 5.0355e-04 | norm: 5.9630
train | step:   351 | train_loss: 16.16174 | lr: 5.0283e-04 | norm: 3.7149
train | step:   352 | train_loss: 15.93426 | lr: 5.0210e-04 | norm: 4.6586
train | step:   353 | train_loss: 16.05691 | lr: 5.0138e-04 | norm: 4.4672
train | step:   354 | train_loss: 16.23218 | lr: 5.0065e-04 | norm: 5.6225
train | step:   355 | train_loss: 16.11701 | lr: 4.9992e-04 | norm: 4.2175
train | step:   356 | train_loss: 15.81589 | lr: 4.9918e-04 | norm: 5.3983
train | step:   357 | train_loss: 16.04085 | lr: 4.9845e-04 | norm: 4.3762
train | step:   358 | train_loss: 15.96326 | lr: 4.9771e-04 | norm: 6.1977
train | step:   359 | train_loss: 16.02860 | lr: 4.9697e-04 | norm: 4.2287
train | step:   360 | train_loss: 16.15122 | lr: 4.9623e-04 | norm: 5.7441
train | step:   361 | train_loss: 15.96683 | lr: 4.9548e-04 | norm: 5.1052
train | step:   362 | train_loss: 15.95888 | lr: 4.9474e-04 | norm: 5.0857
train | step:   363 | train_loss: 15.73923 | lr: 4.9399e-04 | norm: 5.1576
train | step:   364 | train_loss: 15.91742 | lr: 4.9324e-04 | norm: 5.1906
train | step:   365 | train_loss: 16.27985 | lr: 4.9249e-04 | norm: 4.6112
train | step:   366 | train_loss: 15.84111 | lr: 4.9174e-04 | norm: 5.7974
train | step:   367 | train_loss: 15.94020 | lr: 4.9098e-04 | norm: 4.0407
train | step:   368 | train_loss: 15.68794 | lr: 4.9022e-04 | norm: 4.4046
train | step:   369 | train_loss: 15.82908 | lr: 4.8946e-04 | norm: 6.4471
train | step:   370 | train_loss: 15.97669 | lr: 4.8870e-04 | norm: 4.0396
train | step:   371 | train_loss: 15.74947 | lr: 4.8794e-04 | norm: 4.7349
train | step:   372 | train_loss: 15.89505 | lr: 4.8717e-04 | norm: 5.1344
train | step:   373 | train_loss: 15.68426 | lr: 4.8641e-04 | norm: 3.4630
train | step:   374 | train_loss: 16.15594 | lr: 4.8564e-04 | norm: 8.0066
train | step:   375 | train_loss: 16.04487 | lr: 4.8487e-04 | norm: 4.4294
train | step:   376 | train_loss: 16.16848 | lr: 4.8409e-04 | norm: 7.4922
train | step:   377 | train_loss: 15.87722 | lr: 4.8332e-04 | norm: 5.5399
train | step:   378 | train_loss: 15.91064 | lr: 4.8254e-04 | norm: 5.8403
train | step:   379 | train_loss: 15.93427 | lr: 4.8176e-04 | norm: 4.0745
train | step:   380 | train_loss: 16.30605 | lr: 4.8098e-04 | norm: 5.4901
train | step:   381 | train_loss: 15.78162 | lr: 4.8020e-04 | norm: 5.5645
train | step:   382 | train_loss: 15.99769 | lr: 4.7942e-04 | norm: 3.6642
train | step:   383 | train_loss: 15.92044 | lr: 4.7863e-04 | norm: 4.4559
train | step:   384 | train_loss: 16.05103 | lr: 4.7784e-04 | norm: 5.1048
train | step:   385 | train_loss: 15.70907 | lr: 4.7705e-04 | norm: 4.1835
train | step:   386 | train_loss: 16.19399 | lr: 4.7626e-04 | norm: 4.3506
train | step:   387 | train_loss: 15.81552 | lr: 4.7547e-04 | norm: 3.8267
train | step:   388 | train_loss: 16.22755 | lr: 4.7467e-04 | norm: 5.6016
train | step:   389 | train_loss: 15.89922 | lr: 4.7388e-04 | norm: 4.4021
train | step:   390 | train_loss: 15.88040 | lr: 4.7308e-04 | norm: 4.0438
train | step:   391 | train_loss: 15.87821 | lr: 4.7228e-04 | norm: 4.6772
train | step:   392 | train_loss: 15.87092 | lr: 4.7148e-04 | norm: 4.7544
train | step:   393 | train_loss: 15.74794 | lr: 4.7067e-04 | norm: 5.0158
train | step:   394 | train_loss: 15.76730 | lr: 4.6987e-04 | norm: 3.5291
train | step:   395 | train_loss: 15.84687 | lr: 4.6906e-04 | norm: 5.8191
train | step:   396 | train_loss: 15.81173 | lr: 4.6825e-04 | norm: 3.2918
train | step:   397 | train_loss: 15.98973 | lr: 4.6744e-04 | norm: 7.0375
train | step:   398 | train_loss: 16.06746 | lr: 4.6663e-04 | norm: 3.4511
val | step:   399 | val_loss: 16.36710
train | step:   399 | train_loss: 15.88377 | lr: 4.6582e-04 | norm: 6.4402
train | step:   400 | train_loss: 15.78483 | lr: 4.6500e-04 | norm: 4.4753
train | step:   401 | train_loss: 15.81428 | lr: 4.6418e-04 | norm: 5.8296
train | step:   402 | train_loss: 15.91487 | lr: 4.6336e-04 | norm: 5.6368
train | step:   403 | train_loss: 15.94028 | lr: 4.6254e-04 | norm: 3.4669
train | step:   404 | train_loss: 15.59478 | lr: 4.6172e-04 | norm: 6.3879
train | step:   405 | train_loss: 15.70513 | lr: 4.6090e-04 | norm: 4.5175
train | step:   406 | train_loss: 15.80358 | lr: 4.6007e-04 | norm: 4.5055
train | step:   407 | train_loss: 15.84191 | lr: 4.5925e-04 | norm: 5.6160
train | step:   408 | train_loss: 15.78599 | lr: 4.5842e-04 | norm: 3.9292
train | step:   409 | train_loss: 15.89449 | lr: 4.5759e-04 | norm: 4.8185
train | step:   410 | train_loss: 15.54378 | lr: 4.5676e-04 | norm: 3.4317
train | step:   411 | train_loss: 15.75218 | lr: 4.5592e-04 | norm: 5.9657
train | step:   412 | train_loss: 15.69502 | lr: 4.5509e-04 | norm: 4.1991
train | step:   413 | train_loss: 15.70795 | lr: 4.5425e-04 | norm: 6.3792
train | step:   414 | train_loss: 15.97622 | lr: 4.5342e-04 | norm: 4.3709
train | step:   415 | train_loss: 15.81343 | lr: 4.5258e-04 | norm: 3.5384
train | step:   416 | train_loss: 15.93416 | lr: 4.5174e-04 | norm: 5.6909
train | step:   417 | train_loss: 15.90825 | lr: 4.5089e-04 | norm: 3.8111
train | step:   418 | train_loss: 15.70773 | lr: 4.5005e-04 | norm: 7.6496
train | step:   419 | train_loss: 15.53244 | lr: 4.4921e-04 | norm: 4.8560
train | step:   420 | train_loss: 15.71269 | lr: 4.4836e-04 | norm: 7.2751
train | step:   421 | train_loss: 15.93713 | lr: 4.4751e-04 | norm: 6.7980
train | step:   422 | train_loss: 15.68731 | lr: 4.4666e-04 | norm: 5.1641
train | step:   423 | train_loss: 15.75065 | lr: 4.4581e-04 | norm: 4.7302
train | step:   424 | train_loss: 16.05731 | lr: 4.4496e-04 | norm: 3.8346
train | step:   425 | train_loss: 15.87892 | lr: 4.4411e-04 | norm: 4.4989
train | step:   426 | train_loss: 15.81925 | lr: 4.4325e-04 | norm: 4.1949
train | step:   427 | train_loss: 15.78603 | lr: 4.4240e-04 | norm: 3.2154
train | step:   428 | train_loss: 15.86698 | lr: 4.4154e-04 | norm: 5.0401
train | step:   429 | train_loss: 15.57325 | lr: 4.4068e-04 | norm: 3.8694
train | step:   430 | train_loss: 15.42489 | lr: 4.3982e-04 | norm: 4.2785
train | step:   431 | train_loss: 15.87997 | lr: 4.3896e-04 | norm: 5.4843
train | step:   432 | train_loss: 15.55016 | lr: 4.3809e-04 | norm: 3.9091
train | step:   433 | train_loss: 15.81887 | lr: 4.3723e-04 | norm: 3.3060
train | step:   434 | train_loss: 15.40934 | lr: 4.3636e-04 | norm: 5.6263
train | step:   435 | train_loss: 15.68284 | lr: 4.3550e-04 | norm: 4.0839
train | step:   436 | train_loss: 15.47841 | lr: 4.3463e-04 | norm: 5.1446
train | step:   437 | train_loss: 15.87662 | lr: 4.3376e-04 | norm: 5.7136
train | step:   438 | train_loss: 15.61975 | lr: 4.3289e-04 | norm: 4.2650
train | step:   439 | train_loss: 15.58038 | lr: 4.3202e-04 | norm: 5.8266
train | step:   440 | train_loss: 15.65816 | lr: 4.3114e-04 | norm: 4.1737
train | step:   441 | train_loss: 15.63702 | lr: 4.3027e-04 | norm: 6.8194
train | step:   442 | train_loss: 15.92857 | lr: 4.2939e-04 | norm: 4.8219
train | step:   443 | train_loss: 15.56206 | lr: 4.2852e-04 | norm: 7.3903
train | step:   444 | train_loss: 15.71155 | lr: 4.2764e-04 | norm: 5.6940
train | step:   445 | train_loss: 15.54959 | lr: 4.2676e-04 | norm: 5.2461
train | step:   446 | train_loss: 15.62564 | lr: 4.2588e-04 | norm: 4.8136
train | step:   447 | train_loss: 15.68701 | lr: 4.2500e-04 | norm: 3.9462
train | step:   448 | train_loss: 15.58861 | lr: 4.2411e-04 | norm: 4.4686
train | step:   449 | train_loss: 15.45197 | lr: 4.2323e-04 | norm: 4.4696
train | step:   450 | train_loss: 15.54960 | lr: 4.2235e-04 | norm: 3.0215
train | step:   451 | train_loss: 15.73326 | lr: 4.2146e-04 | norm: 4.1364
train | step:   452 | train_loss: 15.75961 | lr: 4.2057e-04 | norm: 4.7502
train | step:   453 | train_loss: 15.96742 | lr: 4.1968e-04 | norm: 4.0249
train | step:   454 | train_loss: 15.28756 | lr: 4.1879e-04 | norm: 3.3973
train | step:   455 | train_loss: 15.86192 | lr: 4.1790e-04 | norm: 8.4008
train | step:   456 | train_loss: 15.52293 | lr: 4.1701e-04 | norm: 4.0930
train | step:   457 | train_loss: 15.59997 | lr: 4.1612e-04 | norm: 5.6884
train | step:   458 | train_loss: 15.88722 | lr: 4.1523e-04 | norm: 7.7089
train | step:   459 | train_loss: 15.58848 | lr: 4.1433e-04 | norm: 3.7780
train | step:   460 | train_loss: 15.67409 | lr: 4.1343e-04 | norm: 6.5100
train | step:   461 | train_loss: 15.49594 | lr: 4.1254e-04 | norm: 4.8213
train | step:   462 | train_loss: 15.73627 | lr: 4.1164e-04 | norm: 6.2819
train | step:   463 | train_loss: 15.59650 | lr: 4.1074e-04 | norm: 6.1502
train | step:   464 | train_loss: 15.31867 | lr: 4.0984e-04 | norm: 4.8606
train | step:   465 | train_loss: 15.53226 | lr: 4.0894e-04 | norm: 6.3875
train | step:   466 | train_loss: 15.69020 | lr: 4.0804e-04 | norm: 4.9103
train | step:   467 | train_loss: 15.29876 | lr: 4.0714e-04 | norm: 5.1788
train | step:   468 | train_loss: 15.91396 | lr: 4.0623e-04 | norm: 4.9575
train | step:   469 | train_loss: 15.41928 | lr: 4.0533e-04 | norm: 6.1047
train | step:   470 | train_loss: 15.48491 | lr: 4.0442e-04 | norm: 4.0541
train | step:   471 | train_loss: 15.34310 | lr: 4.0352e-04 | norm: 4.3328
train | step:   472 | train_loss: 15.51779 | lr: 4.0261e-04 | norm: 5.1987
train | step:   473 | train_loss: 15.42750 | lr: 4.0170e-04 | norm: 2.9795
train | step:   474 | train_loss: 15.26902 | lr: 4.0079e-04 | norm: 5.5292
train | step:   475 | train_loss: 15.39277 | lr: 3.9988e-04 | norm: 4.7350
train | step:   476 | train_loss: 15.67665 | lr: 3.9897e-04 | norm: 3.8794
train | step:   477 | train_loss: 15.53350 | lr: 3.9806e-04 | norm: 4.1233
train | step:   478 | train_loss: 15.32815 | lr: 3.9715e-04 | norm: 5.7644
train | step:   479 | train_loss: 15.21801 | lr: 3.9623e-04 | norm: 3.9538
train | step:   480 | train_loss: 15.18410 | lr: 3.9532e-04 | norm: 6.4664
train | step:   481 | train_loss: 15.65583 | lr: 3.9440e-04 | norm: 4.3597
train | step:   482 | train_loss: 15.54188 | lr: 3.9349e-04 | norm: 5.4232
train | step:   483 | train_loss: 15.44881 | lr: 3.9257e-04 | norm: 4.7683
train | step:   484 | train_loss: 15.34745 | lr: 3.9165e-04 | norm: 3.9464
train | step:   485 | train_loss: 15.44644 | lr: 3.9074e-04 | norm: 3.3633
train | step:   486 | train_loss: 15.44666 | lr: 3.8982e-04 | norm: 5.3284
train | step:   487 | train_loss: 15.37683 | lr: 3.8890e-04 | norm: 3.8668
train | step:   488 | train_loss: 15.29484 | lr: 3.8798e-04 | norm: 3.8935
train | step:   489 | train_loss: 15.17591 | lr: 3.8706e-04 | norm: 4.4677
train | step:   490 | train_loss: 15.14780 | lr: 3.8614e-04 | norm: 4.2255
train | step:   491 | train_loss: 15.26934 | lr: 3.8521e-04 | norm: 3.7671
train | step:   492 | train_loss: 15.58450 | lr: 3.8429e-04 | norm: 3.5097
train | step:   493 | train_loss: 15.19473 | lr: 3.8337e-04 | norm: 3.2174
train | step:   494 | train_loss: 15.31534 | lr: 3.8244e-04 | norm: 4.4296
train | step:   495 | train_loss: 15.63131 | lr: 3.8152e-04 | norm: 2.8860
train | step:   496 | train_loss: 15.27637 | lr: 3.8059e-04 | norm: 4.1601
train | step:   497 | train_loss: 15.45601 | lr: 3.7967e-04 | norm: 2.9198
train | step:   498 | train_loss: 15.36664 | lr: 3.7874e-04 | norm: 3.6416
train | step:   499 | train_loss: 15.33623 | lr: 3.7781e-04 | norm: 3.2564
train | step:   500 | train_loss: 15.36816 | lr: 3.7689e-04 | norm: 5.4767
train | step:   501 | train_loss: 15.39200 | lr: 3.7596e-04 | norm: 3.9904
train | step:   502 | train_loss: 15.09898 | lr: 3.7503e-04 | norm: 3.4312
train | step:   503 | train_loss: 15.37758 | lr: 3.7410e-04 | norm: 4.4664
train | step:   504 | train_loss: 15.31394 | lr: 3.7317e-04 | norm: 3.0633
train | step:   505 | train_loss: 15.14543 | lr: 3.7224e-04 | norm: 5.1232
train | step:   506 | train_loss: 15.58693 | lr: 3.7131e-04 | norm: 3.8856
train | step:   507 | train_loss: 15.14038 | lr: 3.7037e-04 | norm: 4.5821
train | step:   508 | train_loss: 15.46134 | lr: 3.6944e-04 | norm: 5.3635
train | step:   509 | train_loss: 15.15280 | lr: 3.6851e-04 | norm: 3.8161
train | step:   510 | train_loss: 15.34396 | lr: 3.6758e-04 | norm: 4.1246
train | step:   511 | train_loss: 15.16992 | lr: 3.6664e-04 | norm: 4.5329
train | step:   512 | train_loss: 15.42753 | lr: 3.6571e-04 | norm: 3.9370
train | step:   513 | train_loss: 15.26874 | lr: 3.6477e-04 | norm: 3.9248
train | step:   514 | train_loss: 15.33905 | lr: 3.6384e-04 | norm: 4.2742
train | step:   515 | train_loss: 15.35526 | lr: 3.6290e-04 | norm: 3.2806
train | step:   516 | train_loss: 15.35058 | lr: 3.6197e-04 | norm: 2.9289
train | step:   517 | train_loss: 15.49710 | lr: 3.6103e-04 | norm: 4.1195
train | step:   518 | train_loss: 15.16007 | lr: 3.6010e-04 | norm: 4.9584
train | step:   519 | train_loss: 15.14223 | lr: 3.5916e-04 | norm: 3.6917
train | step:   520 | train_loss: 15.38626 | lr: 3.5822e-04 | norm: 4.8300
train | step:   521 | train_loss: 15.46009 | lr: 3.5729e-04 | norm: 3.2570
train | step:   522 | train_loss: 15.25624 | lr: 3.5635e-04 | norm: 5.5542
train | step:   523 | train_loss: 15.14385 | lr: 3.5541e-04 | norm: 3.9476
train | step:   524 | train_loss: 15.18378 | lr: 3.5447e-04 | norm: 4.7290
train | step:   525 | train_loss: 15.18841 | lr: 3.5353e-04 | norm: 3.4317
train | step:   526 | train_loss: 15.07631 | lr: 3.5259e-04 | norm: 5.2602
train | step:   527 | train_loss: 15.37242 | lr: 3.5165e-04 | norm: 3.6777
train | step:   528 | train_loss: 15.20987 | lr: 3.5071e-04 | norm: 5.2031
train | step:   529 | train_loss: 15.03640 | lr: 3.4977e-04 | norm: 3.2597
train | step:   530 | train_loss: 15.15215 | lr: 3.4883e-04 | norm: 5.3145
train | step:   531 | train_loss: 14.97565 | lr: 3.4789e-04 | norm: 3.3672
train | step:   532 | train_loss: 15.34169 | lr: 3.4695e-04 | norm: 3.9363
train | step:   533 | train_loss: 15.00922 | lr: 3.4601e-04 | norm: 4.5920
train | step:   534 | train_loss: 15.12924 | lr: 3.4507e-04 | norm: 3.4577
train | step:   535 | train_loss: 15.18231 | lr: 3.4413e-04 | norm: 4.3763
train | step:   536 | train_loss: 15.13161 | lr: 3.4319e-04 | norm: 3.5286
train | step:   537 | train_loss: 15.13797 | lr: 3.4225e-04 | norm: 4.4622
train | step:   538 | train_loss: 15.01025 | lr: 3.4131e-04 | norm: 3.7161
train | step:   539 | train_loss: 15.50842 | lr: 3.4036e-04 | norm: 4.9440
train | step:   540 | train_loss: 14.95862 | lr: 3.3942e-04 | norm: 4.1231
train | step:   541 | train_loss: 15.17424 | lr: 3.3848e-04 | norm: 5.1516
train | step:   542 | train_loss: 15.02566 | lr: 3.3754e-04 | norm: 4.9609
train | step:   543 | train_loss: 15.19032 | lr: 3.3660e-04 | norm: 3.2336
train | step:   544 | train_loss: 15.29604 | lr: 3.3565e-04 | norm: 3.4734
train | step:   545 | train_loss: 15.07148 | lr: 3.3471e-04 | norm: 4.4757
train | step:   546 | train_loss: 15.22295 | lr: 3.3377e-04 | norm: 4.0555
train | step:   547 | train_loss: 15.06443 | lr: 3.3283e-04 | norm: 3.7021
train | step:   548 | train_loss: 15.21140 | lr: 3.3188e-04 | norm: 3.5598
train | step:   549 | train_loss: 14.80626 | lr: 3.3094e-04 | norm: 3.0681
train | step:   550 | train_loss: 14.83684 | lr: 3.3000e-04 | norm: 4.2769
train | step:   551 | train_loss: 15.18507 | lr: 3.2906e-04 | norm: 4.1119
train | step:   552 | train_loss: 14.86044 | lr: 3.2812e-04 | norm: 2.8914
train | step:   553 | train_loss: 15.02286 | lr: 3.2717e-04 | norm: 4.4416
train | step:   554 | train_loss: 15.45180 | lr: 3.2623e-04 | norm: 3.3283
train | step:   555 | train_loss: 15.46301 | lr: 3.2529e-04 | norm: 4.4008
train | step:   556 | train_loss: 15.24173 | lr: 3.2435e-04 | norm: 3.1044
train | step:   557 | train_loss: 15.25408 | lr: 3.2340e-04 | norm: 5.1836
train | step:   558 | train_loss: 14.94569 | lr: 3.2246e-04 | norm: 3.3930
train | step:   559 | train_loss: 15.09604 | lr: 3.2152e-04 | norm: 4.2616
train | step:   560 | train_loss: 15.04589 | lr: 3.2058e-04 | norm: 4.0645
train | step:   561 | train_loss: 14.93326 | lr: 3.1964e-04 | norm: 3.7489
train | step:   562 | train_loss: 14.92586 | lr: 3.1869e-04 | norm: 5.2555
train | step:   563 | train_loss: 14.89827 | lr: 3.1775e-04 | norm: 4.0567
train | step:   564 | train_loss: 14.96736 | lr: 3.1681e-04 | norm: 3.8900
train | step:   565 | train_loss: 15.27624 | lr: 3.1587e-04 | norm: 2.7571
train | step:   566 | train_loss: 15.12933 | lr: 3.1493e-04 | norm: 5.5916
train | step:   567 | train_loss: 15.07668 | lr: 3.1399e-04 | norm: 3.5142
train | step:   568 | train_loss: 15.20169 | lr: 3.1305e-04 | norm: 4.5911
train | step:   569 | train_loss: 15.14223 | lr: 3.1211e-04 | norm: 3.6949
train | step:   570 | train_loss: 15.18054 | lr: 3.1117e-04 | norm: 5.2302
train | step:   571 | train_loss: 15.29166 | lr: 3.1023e-04 | norm: 4.3620
train | step:   572 | train_loss: 14.99409 | lr: 3.0929e-04 | norm: 4.8090
train | step:   573 | train_loss: 14.94018 | lr: 3.0835e-04 | norm: 4.2807
train | step:   574 | train_loss: 14.50685 | lr: 3.0741e-04 | norm: 3.5275
train | step:   575 | train_loss: 15.24796 | lr: 3.0647e-04 | norm: 4.7317
train | step:   576 | train_loss: 15.12133 | lr: 3.0553e-04 | norm: 3.0941
train | step:   577 | train_loss: 15.06295 | lr: 3.0459e-04 | norm: 5.1301
train | step:   578 | train_loss: 15.09182 | lr: 3.0365e-04 | norm: 3.6760
train | step:   579 | train_loss: 14.93045 | lr: 3.0271e-04 | norm: 4.2305
train | step:   580 | train_loss: 15.00038 | lr: 3.0178e-04 | norm: 4.0506
train | step:   581 | train_loss: 15.02458 | lr: 3.0084e-04 | norm: 4.2490
train | step:   582 | train_loss: 14.72243 | lr: 2.9990e-04 | norm: 3.5064
train | step:   583 | train_loss: 15.03086 | lr: 2.9897e-04 | norm: 3.3553
train | step:   584 | train_loss: 15.10546 | lr: 2.9803e-04 | norm: 5.9166
train | step:   585 | train_loss: 14.92517 | lr: 2.9710e-04 | norm: 3.2621
train | step:   586 | train_loss: 14.95457 | lr: 2.9616e-04 | norm: 7.2862
train | step:   587 | train_loss: 15.07885 | lr: 2.9523e-04 | norm: 6.0136
train | step:   588 | train_loss: 15.22958 | lr: 2.9429e-04 | norm: 4.8628
train | step:   589 | train_loss: 15.01761 | lr: 2.9336e-04 | norm: 4.3949
train | step:   590 | train_loss: 15.05826 | lr: 2.9242e-04 | norm: 6.4952
train | step:   591 | train_loss: 15.10112 | lr: 2.9149e-04 | norm: 4.6118
train | step:   592 | train_loss: 14.94899 | lr: 2.9056e-04 | norm: 4.3483
train | step:   593 | train_loss: 14.75672 | lr: 2.8963e-04 | norm: 4.2918
train | step:   594 | train_loss: 15.30877 | lr: 2.8869e-04 | norm: 4.0200
train | step:   595 | train_loss: 14.60126 | lr: 2.8776e-04 | norm: 4.0477
train | step:   596 | train_loss: 15.10978 | lr: 2.8683e-04 | norm: 4.5077
train | step:   597 | train_loss: 15.23391 | lr: 2.8590e-04 | norm: 3.3835
train | step:   598 | train_loss: 14.88259 | lr: 2.8497e-04 | norm: 4.6832
val | step:   599 | val_loss: 15.60500
train | step:   599 | train_loss: 14.72128 | lr: 2.8404e-04 | norm: 4.7250
train | step:   600 | train_loss: 15.00354 | lr: 2.8311e-04 | norm: 4.4496
train | step:   601 | train_loss: 15.03181 | lr: 2.8219e-04 | norm: 4.4807
train | step:   602 | train_loss: 15.30470 | lr: 2.8126e-04 | norm: 4.2780
train | step:   603 | train_loss: 14.98385 | lr: 2.8033e-04 | norm: 3.5866
train | step:   604 | train_loss: 15.03677 | lr: 2.7941e-04 | norm: 3.5085
train | step:   605 | train_loss: 14.89170 | lr: 2.7848e-04 | norm: 3.2338
train | step:   606 | train_loss: 14.92665 | lr: 2.7756e-04 | norm: 3.0517
train | step:   607 | train_loss: 14.72456 | lr: 2.7663e-04 | norm: 2.6305
train | step:   608 | train_loss: 14.53157 | lr: 2.7571e-04 | norm: 4.3984
train | step:   609 | train_loss: 14.89471 | lr: 2.7479e-04 | norm: 3.5454
train | step:   610 | train_loss: 14.74692 | lr: 2.7386e-04 | norm: 3.2120
train | step:   611 | train_loss: 15.05597 | lr: 2.7294e-04 | norm: 4.2268
train | step:   612 | train_loss: 14.89667 | lr: 2.7202e-04 | norm: 4.0473
train | step:   613 | train_loss: 15.09181 | lr: 2.7110e-04 | norm: 2.8100
train | step:   614 | train_loss: 14.75259 | lr: 2.7018e-04 | norm: 4.5312
train | step:   615 | train_loss: 14.88308 | lr: 2.6926e-04 | norm: 4.0375
train | step:   616 | train_loss: 14.88437 | lr: 2.6835e-04 | norm: 3.2022
train | step:   617 | train_loss: 14.95501 | lr: 2.6743e-04 | norm: 3.6932
train | step:   618 | train_loss: 14.99443 | lr: 2.6651e-04 | norm: 4.0870
train | step:   619 | train_loss: 14.77536 | lr: 2.6560e-04 | norm: 2.8848
train | step:   620 | train_loss: 14.87147 | lr: 2.6468e-04 | norm: 4.5356
train | step:   621 | train_loss: 14.93461 | lr: 2.6377e-04 | norm: 3.8963
train | step:   622 | train_loss: 14.78823 | lr: 2.6285e-04 | norm: 3.5498
train | step:   623 | train_loss: 14.85900 | lr: 2.6194e-04 | norm: 4.6108
train | step:   624 | train_loss: 14.92437 | lr: 2.6103e-04 | norm: 3.0599
train | step:   625 | train_loss: 14.96545 | lr: 2.6012e-04 | norm: 3.5303
train | step:   626 | train_loss: 14.82448 | lr: 2.5921e-04 | norm: 2.9045
train | step:   627 | train_loss: 14.88701 | lr: 2.5830e-04 | norm: 3.3423
train | step:   628 | train_loss: 14.69845 | lr: 2.5739e-04 | norm: 3.5496
train | step:   629 | train_loss: 14.81632 | lr: 2.5648e-04 | norm: 3.5948
train | step:   630 | train_loss: 15.00034 | lr: 2.5558e-04 | norm: 3.9691
train | step:   631 | train_loss: 14.86261 | lr: 2.5467e-04 | norm: 3.2413
train | step:   632 | train_loss: 14.87675 | lr: 2.5377e-04 | norm: 2.6645
train | step:   633 | train_loss: 14.62584 | lr: 2.5286e-04 | norm: 3.1621
train | step:   634 | train_loss: 14.73694 | lr: 2.5196e-04 | norm: 4.0631
train | step:   635 | train_loss: 14.66531 | lr: 2.5106e-04 | norm: 3.0345
train | step:   636 | train_loss: 15.04138 | lr: 2.5016e-04 | norm: 2.9733
train | step:   637 | train_loss: 14.71889 | lr: 2.4926e-04 | norm: 3.4800
train | step:   638 | train_loss: 14.69020 | lr: 2.4836e-04 | norm: 2.8551
train | step:   639 | train_loss: 14.76210 | lr: 2.4746e-04 | norm: 3.6100
train | step:   640 | train_loss: 14.61440 | lr: 2.4657e-04 | norm: 1.9972
train | step:   641 | train_loss: 14.84133 | lr: 2.4567e-04 | norm: 4.0368
train | step:   642 | train_loss: 14.95389 | lr: 2.4477e-04 | norm: 2.7019
train | step:   643 | train_loss: 14.99135 | lr: 2.4388e-04 | norm: 3.7781
train | step:   644 | train_loss: 14.82593 | lr: 2.4299e-04 | norm: 3.1006
train | step:   645 | train_loss: 15.08108 | lr: 2.4210e-04 | norm: 3.2358
train | step:   646 | train_loss: 14.92724 | lr: 2.4121e-04 | norm: 3.2527
train | step:   647 | train_loss: 14.86770 | lr: 2.4032e-04 | norm: 3.9057
train | step:   648 | train_loss: 15.23412 | lr: 2.3943e-04 | norm: 3.6650
train | step:   649 | train_loss: 14.89246 | lr: 2.3854e-04 | norm: 2.2821
train | step:   650 | train_loss: 14.95656 | lr: 2.3765e-04 | norm: 4.3341
train | step:   651 | train_loss: 14.60358 | lr: 2.3677e-04 | norm: 3.4450
train | step:   652 | train_loss: 14.83137 | lr: 2.3589e-04 | norm: 2.8966
train | step:   653 | train_loss: 14.72710 | lr: 2.3500e-04 | norm: 4.9339
train | step:   654 | train_loss: 14.85177 | lr: 2.3412e-04 | norm: 3.2803
train | step:   655 | train_loss: 15.25181 | lr: 2.3324e-04 | norm: 3.1507
train | step:   656 | train_loss: 14.83613 | lr: 2.3236e-04 | norm: 3.2796
train | step:   657 | train_loss: 14.68089 | lr: 2.3148e-04 | norm: 2.7793
train | step:   658 | train_loss: 14.65152 | lr: 2.3061e-04 | norm: 2.6979
train | step:   659 | train_loss: 14.80046 | lr: 2.2973e-04 | norm: 2.3953
train | step:   660 | train_loss: 14.50029 | lr: 2.2886e-04 | norm: 2.7236
train | step:   661 | train_loss: 14.64692 | lr: 2.2798e-04 | norm: 2.6884
