train | step:     0 | train_loss: 32.51923 | lr: 6.0000e-06 | norm: 1.3674
train | step:   331 | train_loss: 12.17479 | lr: 5.1688e-04 | norm: 2.5439
train | step:   332 | train_loss: 12.28930 | lr: 5.1620e-04 | norm: 1.6403
train | step:   333 | train_loss: 12.28358 | lr: 5.1551e-04 | norm: 2.0440
train | step:   334 | train_loss: 12.08001 | lr: 5.1483e-04 | norm: 2.1713
train | step:   335 | train_loss: 12.05264 | lr: 5.1414e-04 | norm: 1.9072
train | step:   336 | train_loss: 12.11723 | lr: 5.1345e-04 | norm: 1.7342
train | step:   337 | train_loss: 12.18586 | lr: 5.1276e-04 | norm: 1.6507
train | step:   338 | train_loss: 12.29552 | lr: 5.1206e-04 | norm: 2.2685
train | step:   339 | train_loss: 11.78887 | lr: 5.1136e-04 | norm: 1.9214
train | step:   340 | train_loss: 11.96284 | lr: 5.1067e-04 | norm: 1.9889
train | step:   341 | train_loss: 12.06660 | lr: 5.0996e-04 | norm: 1.5936
train | step:   342 | train_loss: 11.78042 | lr: 5.0926e-04 | norm: 1.8878
train | step:   343 | train_loss: 11.86961 | lr: 5.0855e-04 | norm: 1.5465
train | step:   344 | train_loss: 11.77498 | lr: 5.0785e-04 | norm: 2.3327
train | step:   345 | train_loss: 11.92949 | lr: 5.0714e-04 | norm: 2.2852
train | step:   346 | train_loss: 11.89794 | lr: 5.0642e-04 | norm: 1.9963
train | step:   347 | train_loss: 12.06903 | lr: 5.0571e-04 | norm: 1.9144
train | step:   348 | train_loss: 12.00840 | lr: 5.0499e-04 | norm: 1.9953
train | step:   349 | train_loss: 12.16537 | lr: 5.0427e-04 | norm: 2.1587
train | step:   350 | train_loss: 11.74650 | lr: 5.0355e-04 | norm: 1.8499
train | step:   351 | train_loss: 11.95372 | lr: 5.0283e-04 | norm: 2.0618
train | step:   352 | train_loss: 11.63015 | lr: 5.0210e-04 | norm: 2.0457
train | step:   353 | train_loss: 11.80423 | lr: 5.0138e-04 | norm: 1.7347
train | step:   354 | train_loss: 11.90199 | lr: 5.0065e-04 | norm: 1.9182
train | step:   355 | train_loss: 11.77740 | lr: 4.9992e-04 | norm: 1.5153
train | step:   356 | train_loss: 11.56939 | lr: 4.9918e-04 | norm: 2.3670
train | step:   357 | train_loss: 11.75926 | lr: 4.9845e-04 | norm: 1.8871
train | step:   358 | train_loss: 11.66231 | lr: 4.9771e-04 | norm: 2.6680
train | step:   359 | train_loss: 11.71437 | lr: 4.9697e-04 | norm: 2.0231
train | step:   360 | train_loss: 11.86793 | lr: 4.9623e-04 | norm: 2.4639
train | step:   361 | train_loss: 11.57361 | lr: 4.9548e-04 | norm: 2.0128
train | step:   362 | train_loss: 11.65825 | lr: 4.9474e-04 | norm: 2.5356
train | step:   363 | train_loss: 11.48951 | lr: 4.9399e-04 | norm: 1.8887
train | step:   364 | train_loss: 11.61608 | lr: 4.9324e-04 | norm: 2.4634
train | step:   365 | train_loss: 11.98044 | lr: 4.9249e-04 | norm: 2.3274
train | step:   366 | train_loss: 11.44180 | lr: 4.9174e-04 | norm: 2.1373
train | step:   367 | train_loss: 11.52685 | lr: 4.9098e-04 | norm: 2.1590
train | step:   368 | train_loss: 11.27335 | lr: 4.9022e-04 | norm: 1.7179
train | step:   369 | train_loss: 11.49190 | lr: 4.8946e-04 | norm: 1.9412
train | step:   370 | train_loss: 11.59854 | lr: 4.8870e-04 | norm: 2.0041
train | step:   371 | train_loss: 11.43565 | lr: 4.8794e-04 | norm: 1.9279
train | step:   372 | train_loss: 11.55938 | lr: 4.8717e-04 | norm: 1.7618
train | step:   373 | train_loss: 11.39709 | lr: 4.8641e-04 | norm: 1.6849
train | step:   374 | train_loss: 11.71461 | lr: 4.8564e-04 | norm: 1.7102
train | step:   375 | train_loss: 11.54364 | lr: 4.8487e-04 | norm: 1.5199
train | step:   376 | train_loss: 11.57739 | lr: 4.8409e-04 | norm: 1.7102
train | step:   377 | train_loss: 11.43893 | lr: 4.8332e-04 | norm: 1.7983
train | step:   378 | train_loss: 11.42245 | lr: 4.8254e-04 | norm: 1.8300
train | step:   379 | train_loss: 11.40870 | lr: 4.8176e-04 | norm: 2.3442
train | step:   380 | train_loss: 11.79593 | lr: 4.8098e-04 | norm: 1.7350
train | step:   381 | train_loss: 11.37536 | lr: 4.8020e-04 | norm: 2.7058
train | step:   382 | train_loss: 11.52592 | lr: 4.7942e-04 | norm: 2.0087
train | step:   383 | train_loss: 11.51624 | lr: 4.7863e-04 | norm: 1.9967
train | step:   384 | train_loss: 11.40806 | lr: 4.7784e-04 | norm: 2.7701
train | step:   385 | train_loss: 11.27379 | lr: 4.7705e-04 | norm: 2.1398
train | step:   386 | train_loss: 11.79460 | lr: 4.7626e-04 | norm: 1.9165
train | step:   387 | train_loss: 11.33570 | lr: 4.7547e-04 | norm: 2.1590
train | step:   388 | train_loss: 11.65005 | lr: 4.7467e-04 | norm: 2.1320
train | step:   389 | train_loss: 11.42414 | lr: 4.7388e-04 | norm: 2.1553
train | step:   390 | train_loss: 11.32893 | lr: 4.7308e-04 | norm: 2.0179
train | step:   391 | train_loss: 11.32553 | lr: 4.7228e-04 | norm: 2.0091
train | step:   392 | train_loss: 11.36770 | lr: 4.7148e-04 | norm: 1.9255
train | step:   393 | train_loss: 11.10785 | lr: 4.7067e-04 | norm: 2.1146
train | step:   394 | train_loss: 11.27612 | lr: 4.6987e-04 | norm: 2.1839
train | step:   395 | train_loss: 11.20943 | lr: 4.6906e-04 | norm: 1.6268
train | step:   396 | train_loss: 11.41073 | lr: 4.6825e-04 | norm: 2.3012
train | step:   397 | train_loss: 11.39422 | lr: 4.6744e-04 | norm: 1.9827
train | step:   398 | train_loss: 11.53284 | lr: 4.6663e-04 | norm: 2.5428
val | step:   399 | val_loss: 12.19800
train | step:   399 | train_loss: 11.28402 | lr: 4.6582e-04 | norm: 1.8656
train | step:   400 | train_loss: 11.12278 | lr: 4.6500e-04 | norm: 1.9052
train | step:   401 | train_loss: 11.22699 | lr: 4.6418e-04 | norm: 1.7748
train | step:   402 | train_loss: 11.34130 | lr: 4.6336e-04 | norm: 2.2082
train | step:   403 | train_loss: 11.29916 | lr: 4.6254e-04 | norm: 1.7536
train | step:   404 | train_loss: 10.95375 | lr: 4.6172e-04 | norm: 1.7574
train | step:   405 | train_loss: 11.09970 | lr: 4.6090e-04 | norm: 1.9509
train | step:   406 | train_loss: 11.23943 | lr: 4.6007e-04 | norm: 1.7731
train | step:   407 | train_loss: 11.16649 | lr: 4.5925e-04 | norm: 1.7405
train | step:   408 | train_loss: 11.32657 | lr: 4.5842e-04 | norm: 2.8106
train | step:   409 | train_loss: 11.41050 | lr: 4.5759e-04 | norm: 1.9530
train | step:   410 | train_loss: 10.93248 | lr: 4.5676e-04 | norm: 1.6689
train | step:   411 | train_loss: 11.07968 | lr: 4.5592e-04 | norm: 2.4173
train | step:   412 | train_loss: 11.06423 | lr: 4.5509e-04 | norm: 1.8914
train | step:   413 | train_loss: 11.19362 | lr: 4.5425e-04 | norm: 2.0806
train | step:   414 | train_loss: 11.35050 | lr: 4.5342e-04 | norm: 2.2380
train | step:   415 | train_loss: 11.24691 | lr: 4.5258e-04 | norm: 1.9549
train | step:   416 | train_loss: 11.39070 | lr: 4.5174e-04 | norm: 1.5845
train | step:   417 | train_loss: 11.20007 | lr: 4.5089e-04 | norm: 2.2943
train | step:   418 | train_loss: 10.95807 | lr: 4.5005e-04 | norm: 1.9132
train | step:   419 | train_loss: 10.93720 | lr: 4.4921e-04 | norm: 1.5982
train | step:   420 | train_loss: 10.91636 | lr: 4.4836e-04 | norm: 1.7782
train | step:   421 | train_loss: 11.17924 | lr: 4.4751e-04 | norm: 1.9828
train | step:   422 | train_loss: 10.94794 | lr: 4.4666e-04 | norm: 1.6128
train | step:   423 | train_loss: 11.02934 | lr: 4.4581e-04 | norm: 1.8981
train | step:   424 | train_loss: 11.37843 | lr: 4.4496e-04 | norm: 2.2064
train | step:   425 | train_loss: 11.34511 | lr: 4.4411e-04 | norm: 1.7888
train | step:   426 | train_loss: 11.14560 | lr: 4.4325e-04 | norm: 1.8614
train | step:   427 | train_loss: 11.14960 | lr: 4.4240e-04 | norm: 1.7995
train | step:   428 | train_loss: 11.17844 | lr: 4.4154e-04 | norm: 1.6277
train | step:   429 | train_loss: 10.90370 | lr: 4.4068e-04 | norm: 2.1150
train | step:   430 | train_loss: 10.83447 | lr: 4.3982e-04 | norm: 1.8580
train | step:   431 | train_loss: 11.18865 | lr: 4.3896e-04 | norm: 1.8709
train | step:   432 | train_loss: 10.84528 | lr: 4.3809e-04 | norm: 1.8987
train | step:   433 | train_loss: 11.17082 | lr: 4.3723e-04 | norm: 2.4537
train | step:   434 | train_loss: 10.64576 | lr: 4.3636e-04 | norm: 1.7298
train | step:   435 | train_loss: 11.04869 | lr: 4.3550e-04 | norm: 1.8023
train | step:   436 | train_loss: 10.84484 | lr: 4.3463e-04 | norm: 2.5363
train | step:   437 | train_loss: 11.12197 | lr: 4.3376e-04 | norm: 1.5234
train | step:   438 | train_loss: 10.99943 | lr: 4.3289e-04 | norm: 2.5374
train | step:   439 | train_loss: 10.85841 | lr: 4.3202e-04 | norm: 2.6450
train | step:   440 | train_loss: 11.11403 | lr: 4.3114e-04 | norm: 2.5878
train | step:   441 | train_loss: 10.95890 | lr: 4.3027e-04 | norm: 2.3711
train | step:   442 | train_loss: 11.10489 | lr: 4.2939e-04 | norm: 3.4232
train | step:   443 | train_loss: 10.78028 | lr: 4.2852e-04 | norm: 2.6063
train | step:   444 | train_loss: 10.92424 | lr: 4.2764e-04 | norm: 2.6260
train | step:   445 | train_loss: 10.80682 | lr: 4.2676e-04 | norm: 2.2678
train | step:   446 | train_loss: 10.89810 | lr: 4.2588e-04 | norm: 3.2080
train | step:   447 | train_loss: 11.00844 | lr: 4.2500e-04 | norm: 2.3201
train | step:   448 | train_loss: 10.90801 | lr: 4.2411e-04 | norm: 1.9124
train | step:   449 | train_loss: 10.75939 | lr: 4.2323e-04 | norm: 2.2330
train | step:   450 | train_loss: 10.78191 | lr: 4.2235e-04 | norm: 1.6269
train | step:   451 | train_loss: 11.01977 | lr: 4.2146e-04 | norm: 2.2810
train | step:   452 | train_loss: 10.98156 | lr: 4.2057e-04 | norm: 1.7760
train | step:   453 | train_loss: 11.17746 | lr: 4.1968e-04 | norm: 2.3781
train | step:   454 | train_loss: 10.55705 | lr: 4.1879e-04 | norm: 2.0537
train | step:   455 | train_loss: 11.01607 | lr: 4.1790e-04 | norm: 2.3097
train | step:   456 | train_loss: 10.73311 | lr: 4.1701e-04 | norm: 1.8859
train | step:   457 | train_loss: 10.92499 | lr: 4.1612e-04 | norm: 1.7077
train | step:   458 | train_loss: 11.08785 | lr: 4.1523e-04 | norm: 2.1180
train | step:   459 | train_loss: 10.88245 | lr: 4.1433e-04 | norm: 2.0495
train | step:   460 | train_loss: 10.83054 | lr: 4.1343e-04 | norm: 1.9968
train | step:   461 | train_loss: 10.72113 | lr: 4.1254e-04 | norm: 1.3694
train | step:   462 | train_loss: 10.90966 | lr: 4.1164e-04 | norm: 1.9690
train | step:   463 | train_loss: 10.75121 | lr: 4.1074e-04 | norm: 1.5973
train | step:   464 | train_loss: 10.52608 | lr: 4.0984e-04 | norm: 1.9159
train | step:   465 | train_loss: 10.70550 | lr: 4.0894e-04 | norm: 1.4013
train | step:   466 | train_loss: 10.90498 | lr: 4.0804e-04 | norm: 2.1187
train | step:   467 | train_loss: 10.46241 | lr: 4.0714e-04 | norm: 1.8886
train | step:   468 | train_loss: 11.03021 | lr: 4.0623e-04 | norm: 2.0706
train | step:   469 | train_loss: 10.64727 | lr: 4.0533e-04 | norm: 1.6741
train | step:   470 | train_loss: 10.72531 | lr: 4.0442e-04 | norm: 1.7627
train | step:   471 | train_loss: 10.66219 | lr: 4.0352e-04 | norm: 1.7198
train | step:   472 | train_loss: 10.66485 | lr: 4.0261e-04 | norm: 1.8977
train | step:   473 | train_loss: 10.69949 | lr: 4.0170e-04 | norm: 2.1675
train | step:   474 | train_loss: 10.47671 | lr: 4.0079e-04 | norm: 1.6236
train | step:   475 | train_loss: 10.60368 | lr: 3.9988e-04 | norm: 1.9969
train | step:   476 | train_loss: 11.00108 | lr: 3.9897e-04 | norm: 1.6432
train | step:   477 | train_loss: 10.81313 | lr: 3.9806e-04 | norm: 1.7434
train | step:   478 | train_loss: 10.54902 | lr: 3.9715e-04 | norm: 2.5832
train | step:   479 | train_loss: 10.31137 | lr: 3.9623e-04 | norm: 1.8025
train | step:   480 | train_loss: 10.47953 | lr: 3.9532e-04 | norm: 2.1262
train | step:   481 | train_loss: 10.85019 | lr: 3.9440e-04 | norm: 1.6607
train | step:   482 | train_loss: 10.75622 | lr: 3.9349e-04 | norm: 2.4901
train | step:   483 | train_loss: 10.59879 | lr: 3.9257e-04 | norm: 1.9017
train | step:   484 | train_loss: 10.57460 | lr: 3.9165e-04 | norm: 2.2387
train | step:   485 | train_loss: 10.66887 | lr: 3.9074e-04 | norm: 2.1986
train | step:   486 | train_loss: 10.62163 | lr: 3.8982e-04 | norm: 2.3596
train | step:   487 | train_loss: 10.64428 | lr: 3.8890e-04 | norm: 2.0911
train | step:   488 | train_loss: 10.43036 | lr: 3.8798e-04 | norm: 1.7232
train | step:   489 | train_loss: 10.34386 | lr: 3.8706e-04 | norm: 1.8832
train | step:   490 | train_loss: 10.34715 | lr: 3.8614e-04 | norm: 1.8403
train | step:   491 | train_loss: 10.51073 | lr: 3.8521e-04 | norm: 2.1996
train | step:   492 | train_loss: 10.76043 | lr: 3.8429e-04 | norm: 1.8911
train | step:   493 | train_loss: 10.42657 | lr: 3.8337e-04 | norm: 1.7134
train | step:   494 | train_loss: 10.59786 | lr: 3.8244e-04 | norm: 2.3724
train | step:   495 | train_loss: 10.82443 | lr: 3.8152e-04 | norm: 1.9793
train | step:   496 | train_loss: 10.59141 | lr: 3.8059e-04 | norm: 2.1103
train | step:   497 | train_loss: 10.71019 | lr: 3.7967e-04 | norm: 2.8426
train | step:   498 | train_loss: 10.57485 | lr: 3.7874e-04 | norm: 1.7299
train | step:   499 | train_loss: 10.56264 | lr: 3.7781e-04 | norm: 2.3351
train | step:   500 | train_loss: 10.57005 | lr: 3.7689e-04 | norm: 2.1398
train | step:   501 | train_loss: 10.53664 | lr: 3.7596e-04 | norm: 1.4491
train | step:   502 | train_loss: 10.26456 | lr: 3.7503e-04 | norm: 2.2338
train | step:   503 | train_loss: 10.58496 | lr: 3.7410e-04 | norm: 2.2567
train | step:   504 | train_loss: 10.59209 | lr: 3.7317e-04 | norm: 1.6031
train | step:   505 | train_loss: 10.26866 | lr: 3.7224e-04 | norm: 2.4284
train | step:   506 | train_loss: 10.72482 | lr: 3.7131e-04 | norm: 1.7677
train | step:   507 | train_loss: 10.22329 | lr: 3.7037e-04 | norm: 1.5089
train | step:   508 | train_loss: 10.64940 | lr: 3.6944e-04 | norm: 1.7329
train | step:   509 | train_loss: 10.28847 | lr: 3.6851e-04 | norm: 1.8890
train | step:   510 | train_loss: 10.55716 | lr: 3.6758e-04 | norm: 1.5896
train | step:   511 | train_loss: 10.23601 | lr: 3.6664e-04 | norm: 1.7398
train | step:   512 | train_loss: 10.56373 | lr: 3.6571e-04 | norm: 1.5702
train | step:   513 | train_loss: 10.40678 | lr: 3.6477e-04 | norm: 1.6905
train | step:   514 | train_loss: 10.55314 | lr: 3.6384e-04 | norm: 2.1787
train | step:   515 | train_loss: 10.56736 | lr: 3.6290e-04 | norm: 1.7696
train | step:   516 | train_loss: 10.62780 | lr: 3.6197e-04 | norm: 1.6377
train | step:   517 | train_loss: 10.81187 | lr: 3.6103e-04 | norm: 2.5882
train | step:   518 | train_loss: 10.35296 | lr: 3.6010e-04 | norm: 1.7141
train | step:   519 | train_loss: 10.26374 | lr: 3.5916e-04 | norm: 1.6061
train | step:   520 | train_loss: 10.57633 | lr: 3.5822e-04 | norm: 2.4662
train | step:   521 | train_loss: 10.69179 | lr: 3.5729e-04 | norm: 1.6813
train | step:   522 | train_loss: 10.43442 | lr: 3.5635e-04 | norm: 2.0545
train | step:   523 | train_loss: 10.30881 | lr: 3.5541e-04 | norm: 2.5530
train | step:   524 | train_loss: 10.34176 | lr: 3.5447e-04 | norm: 1.6258
train | step:   525 | train_loss: 10.44203 | lr: 3.5353e-04 | norm: 2.6690
train | step:   526 | train_loss: 10.27935 | lr: 3.5259e-04 | norm: 2.1058
train | step:   527 | train_loss: 10.63642 | lr: 3.5165e-04 | norm: 2.4869
train | step:   528 | train_loss: 10.34782 | lr: 3.5071e-04 | norm: 2.1641
train | step:   529 | train_loss: 10.18664 | lr: 3.4977e-04 | norm: 1.6560
train | step:   530 | train_loss: 10.29896 | lr: 3.4883e-04 | norm: 3.4327
train | step:   531 | train_loss: 10.21052 | lr: 3.4789e-04 | norm: 2.6454
train | step:   532 | train_loss: 10.64696 | lr: 3.4695e-04 | norm: 3.0054
train | step:   533 | train_loss: 10.12130 | lr: 3.4601e-04 | norm: 2.6407
train | step:   534 | train_loss: 10.35448 | lr: 3.4507e-04 | norm: 2.9297
train | step:   535 | train_loss: 10.34115 | lr: 3.4413e-04 | norm: 2.5787
train | step:   536 | train_loss: 10.33725 | lr: 3.4319e-04 | norm: 2.5100
train | step:   537 | train_loss: 10.36043 | lr: 3.4225e-04 | norm: 1.9028
train | step:   538 | train_loss: 10.25221 | lr: 3.4131e-04 | norm: 3.2130
train | step:   539 | train_loss: 10.73789 | lr: 3.4036e-04 | norm: 2.7609
train | step:   540 | train_loss: 10.16371 | lr: 3.3942e-04 | norm: 2.7399
train | step:   541 | train_loss: 10.31702 | lr: 3.3848e-04 | norm: 2.4884
train | step:   542 | train_loss: 10.28668 | lr: 3.3754e-04 | norm: 2.4510
train | step:   543 | train_loss: 10.44605 | lr: 3.3660e-04 | norm: 2.1561
train | step:   544 | train_loss: 10.51660 | lr: 3.3565e-04 | norm: 2.1926
train | step:   545 | train_loss: 10.25629 | lr: 3.3471e-04 | norm: 2.2569
train | step:   546 | train_loss: 10.45467 | lr: 3.3377e-04 | norm: 2.6278
train | step:   547 | train_loss: 10.30712 | lr: 3.3283e-04 | norm: 2.0997
train | step:   548 | train_loss: 10.34343 | lr: 3.3188e-04 | norm: 2.3463
train | step:   549 | train_loss: 10.07882 | lr: 3.3094e-04 | norm: 2.0165
train | step:   550 | train_loss: 10.01201 | lr: 3.3000e-04 | norm: 2.2375
train | step:   551 | train_loss: 10.41740 | lr: 3.2906e-04 | norm: 2.0828
train | step:   552 | train_loss: 10.14619 | lr: 3.2812e-04 | norm: 2.5097
train | step:   553 | train_loss: 10.04312 | lr: 3.2717e-04 | norm: 1.6445
train | step:   554 | train_loss: 10.80411 | lr: 3.2623e-04 | norm: 3.3522
train | step:   555 | train_loss: 10.63760 | lr: 3.2529e-04 | norm: 3.3270
train | step:   556 | train_loss: 10.45084 | lr: 3.2435e-04 | norm: 1.7797
train | step:   557 | train_loss: 10.51299 | lr: 3.2340e-04 | norm: 2.0657
train | step:   558 | train_loss: 10.11284 | lr: 3.2246e-04 | norm: 1.8281
train | step:   559 | train_loss: 10.30761 | lr: 3.2152e-04 | norm: 1.5532
train | step:   560 | train_loss: 10.33813 | lr: 3.2058e-04 | norm: 2.0573
train | step:   561 | train_loss: 10.18134 | lr: 3.1964e-04 | norm: 1.4968
train | step:   562 | train_loss: 10.15832 | lr: 3.1869e-04 | norm: 2.1365
train | step:   563 | train_loss: 10.07407 | lr: 3.1775e-04 | norm: 1.5238
train | step:   564 | train_loss: 10.21106 | lr: 3.1681e-04 | norm: 2.2235
train | step:   565 | train_loss: 10.47662 | lr: 3.1587e-04 | norm: 1.5013
train | step:   566 | train_loss: 10.37566 | lr: 3.1493e-04 | norm: 1.9505
train | step:   567 | train_loss: 10.27752 | lr: 3.1399e-04 | norm: 1.6802
train | step:   568 | train_loss: 10.32643 | lr: 3.1305e-04 | norm: 1.9549
train | step:   569 | train_loss: 10.49659 | lr: 3.1211e-04 | norm: 1.5622
train | step:   570 | train_loss: 10.32367 | lr: 3.1117e-04 | norm: 1.6665
train | step:   571 | train_loss: 10.32757 | lr: 3.1023e-04 | norm: 1.7223
train | step:   572 | train_loss: 10.15049 | lr: 3.0929e-04 | norm: 1.8228
train | step:   573 | train_loss: 10.15827 | lr: 3.0835e-04 | norm: 1.5381
train | step:   574 | train_loss: 9.64303 | lr: 3.0741e-04 | norm: 1.8314
train | step:   575 | train_loss: 10.37014 | lr: 3.0647e-04 | norm: 1.8517
train | step:   576 | train_loss: 10.31397 | lr: 3.0553e-04 | norm: 1.7341
train | step:   577 | train_loss: 10.19038 | lr: 3.0459e-04 | norm: 1.8930
train | step:   578 | train_loss: 10.25771 | lr: 3.0365e-04 | norm: 1.4752
train | step:   579 | train_loss: 10.12546 | lr: 3.0271e-04 | norm: 1.9752
train | step:   580 | train_loss: 10.08437 | lr: 3.0178e-04 | norm: 1.6540
train | step:   581 | train_loss: 10.19123 | lr: 3.0084e-04 | norm: 1.8625
train | step:   582 | train_loss: 9.97666 | lr: 2.9990e-04 | norm: 1.6108
train | step:   583 | train_loss: 10.23939 | lr: 2.9897e-04 | norm: 1.8589
train | step:   584 | train_loss: 10.23247 | lr: 2.9803e-04 | norm: 1.7873
train | step:   585 | train_loss: 10.14507 | lr: 2.9710e-04 | norm: 1.6477
train | step:   586 | train_loss: 10.07523 | lr: 2.9616e-04 | norm: 1.8167
train | step:   587 | train_loss: 10.13107 | lr: 2.9523e-04 | norm: 1.4250
train | step:   588 | train_loss: 10.39768 | lr: 2.9429e-04 | norm: 1.5189
train | step:   589 | train_loss: 10.17342 | lr: 2.9336e-04 | norm: 1.3380
train | step:   590 | train_loss: 10.26800 | lr: 2.9242e-04 | norm: 1.4394
train | step:   591 | train_loss: 10.27552 | lr: 2.9149e-04 | norm: 1.4614
train | step:   592 | train_loss: 10.11614 | lr: 2.9056e-04 | norm: 1.4081
train | step:   593 | train_loss: 9.89722 | lr: 2.8963e-04 | norm: 1.4476
train | step:   594 | train_loss: 10.52162 | lr: 2.8869e-04 | norm: 1.3435
train | step:   595 | train_loss: 9.71152 | lr: 2.8776e-04 | norm: 1.4577
train | step:   596 | train_loss: 10.34770 | lr: 2.8683e-04 | norm: 1.5310
train | step:   597 | train_loss: 10.45372 | lr: 2.8590e-04 | norm: 1.5124
train | step:   598 | train_loss: 10.02770 | lr: 2.8497e-04 | norm: 1.4227
val | step:   599 | val_loss: 11.27139
train | step:   599 | train_loss: 9.89274 | lr: 2.8404e-04 | norm: 1.4184
train | step:   600 | train_loss: 10.20791 | lr: 2.8311e-04 | norm: 1.4142
train | step:   601 | train_loss: 10.14018 | lr: 2.8219e-04 | norm: 1.3318
train | step:   602 | train_loss: 10.43246 | lr: 2.8126e-04 | norm: 1.7295
train | step:   603 | train_loss: 10.23959 | lr: 2.8033e-04 | norm: 1.6332
train | step:   604 | train_loss: 10.22212 | lr: 2.7941e-04 | norm: 1.4119
train | step:   605 | train_loss: 10.04182 | lr: 2.7848e-04 | norm: 1.3214
train | step:   606 | train_loss: 10.09742 | lr: 2.7756e-04 | norm: 1.4129
train | step:   607 | train_loss: 9.85835 | lr: 2.7663e-04 | norm: 1.4823
train | step:   608 | train_loss: 9.72017 | lr: 2.7571e-04 | norm: 1.7283
train | step:   609 | train_loss: 9.95316 | lr: 2.7479e-04 | norm: 1.6254
train | step:   610 | train_loss: 9.99065 | lr: 2.7386e-04 | norm: 1.4872
train | step:   611 | train_loss: 10.33112 | lr: 2.7294e-04 | norm: 1.9893
train | step:   612 | train_loss: 10.04272 | lr: 2.7202e-04 | norm: 1.3422
train | step:   613 | train_loss: 10.24856 | lr: 2.7110e-04 | norm: 1.6719
train | step:   614 | train_loss: 9.84573 | lr: 2.7018e-04 | norm: 1.5671
train | step:   615 | train_loss: 9.96764 | lr: 2.6926e-04 | norm: 1.4117
train | step:   616 | train_loss: 10.01323 | lr: 2.6835e-04 | norm: 1.5212
train | step:   617 | train_loss: 10.11588 | lr: 2.6743e-04 | norm: 1.3413
train | step:   618 | train_loss: 10.09837 | lr: 2.6651e-04 | norm: 1.8202
train | step:   619 | train_loss: 9.94165 | lr: 2.6560e-04 | norm: 1.3515
train | step:   620 | train_loss: 10.04211 | lr: 2.6468e-04 | norm: 2.4302
train | step:   621 | train_loss: 10.09447 | lr: 2.6377e-04 | norm: 1.7553
train | step:   622 | train_loss: 9.91903 | lr: 2.6285e-04 | norm: 2.0694
train | step:   623 | train_loss: 9.94622 | lr: 2.6194e-04 | norm: 2.0153
train | step:   624 | train_loss: 10.10130 | lr: 2.6103e-04 | norm: 2.0518
train | step:   625 | train_loss: 10.13851 | lr: 2.6012e-04 | norm: 1.7226
train | step:   626 | train_loss: 10.05315 | lr: 2.5921e-04 | norm: 1.8481
train | step:   627 | train_loss: 9.98706 | lr: 2.5830e-04 | norm: 1.9490
train | step:   628 | train_loss: 9.88339 | lr: 2.5739e-04 | norm: 1.6298
train | step:   629 | train_loss: 10.04552 | lr: 2.5648e-04 | norm: 1.5843
train | step:   630 | train_loss: 10.11095 | lr: 2.5558e-04 | norm: 1.6575
train | step:   631 | train_loss: 10.04262 | lr: 2.5467e-04 | norm: 1.5477
train | step:   632 | train_loss: 10.09227 | lr: 2.5377e-04 | norm: 1.5074
train | step:   633 | train_loss: 9.90109 | lr: 2.5286e-04 | norm: 1.4296
train | step:   634 | train_loss: 9.95150 | lr: 2.5196e-04 | norm: 1.5539
train | step:   635 | train_loss: 9.87107 | lr: 2.5106e-04 | norm: 1.5557
train | step:   636 | train_loss: 10.18610 | lr: 2.5016e-04 | norm: 1.3567
train | step:   637 | train_loss: 9.85378 | lr: 2.4926e-04 | norm: 1.6663
train | step:   638 | train_loss: 9.94104 | lr: 2.4836e-04 | norm: 1.4475
train | step:   639 | train_loss: 9.86525 | lr: 2.4746e-04 | norm: 1.7994
train | step:   640 | train_loss: 9.78690 | lr: 2.4657e-04 | norm: 1.7039
train | step:   641 | train_loss: 9.99865 | lr: 2.4567e-04 | norm: 1.8034
train | step:   642 | train_loss: 10.14360 | lr: 2.4477e-04 | norm: 1.6925
train | step:   643 | train_loss: 10.16457 | lr: 2.4388e-04 | norm: 1.6509
train | step:   644 | train_loss: 10.04874 | lr: 2.4299e-04 | norm: 1.7884
train | step:   645 | train_loss: 10.30275 | lr: 2.4210e-04 | norm: 1.7718
train | step:   646 | train_loss: 10.08286 | lr: 2.4121e-04 | norm: 1.5268
train | step:   647 | train_loss: 10.07039 | lr: 2.4032e-04 | norm: 1.4113
train | step:   648 | train_loss: 10.43498 | lr: 2.3943e-04 | norm: 1.5836
train | step:   649 | train_loss: 10.08456 | lr: 2.3854e-04 | norm: 1.3877
train | step:   650 | train_loss: 9.98055 | lr: 2.3765e-04 | norm: 1.5797
train | step:   651 | train_loss: 9.84306 | lr: 2.3677e-04 | norm: 1.3733
train | step:   652 | train_loss: 9.99897 | lr: 2.3589e-04 | norm: 1.4983
train | step:   653 | train_loss: 9.93213 | lr: 2.3500e-04 | norm: 1.6022
train | step:   654 | train_loss: 10.02852 | lr: 2.3412e-04 | norm: 1.4979
train | step:   655 | train_loss: 10.43022 | lr: 2.3324e-04 | norm: 1.5990
train | step:   656 | train_loss: 10.03129 | lr: 2.3236e-04 | norm: 1.3865
train | step:   657 | train_loss: 9.83151 | lr: 2.3148e-04 | norm: 1.3238
train | step:   658 | train_loss: 9.89493 | lr: 2.3061e-04 | norm: 1.4258
train | step:   659 | train_loss: 10.02481 | lr: 2.2973e-04 | norm: 1.4524
train | step:   660 | train_loss: 9.62119 | lr: 2.2886e-04 | norm: 1.3205
train | step:   661 | train_loss: 9.81360 | lr: 2.2798e-04 | norm: 1.2348
